,funny,useful,review_id,text,business_id,ID_bus,stars,date,user_id,cool,polarity,subjectivity,sandwiches_sentiscore,sandwiches_total_business_score
7390,9,15,1n3EFmqSN2tIsGJ8H-jQhQ,have given them three tries even though hated pizza yesterday order only boneless wings salad were edible chicken philly less than tiny cubed chicken hardly cheese burnt bread entire sandwich took scorched flavor scotts meatball parmigiana sando little mozzarella subbed provolone menu stale garlic bread with marinara oddly saut mushrooms hate wasting food mine went into trash scott starving jody owner prompt offer replace sandwiches very nice declined however since weve experiences with inedible food including items before which were will order again person accepts free food invites from management come back will make better instead revisit anonymously have average customer experience being community minded volunteers ourselves commend this location their involvement charitable endeavors consistency pride what kitchen sends good edible product paramount food service industry wish them well hope everyone enjoys their food keeps supporting them done,0rjU_WK5HxoH1fIuEpTpcg,0rjU_WK5HxoH1fIuEpTpcg,2,42906.30118055556,eZfHm0qI8A_HfvXScwIYsg,10,-0.058690476190476175,0.5825396825396826,0.005555555555555556,0.008333333333333333
7444,0,0,gOwQU6UhhX5FhMS2tA9Kag,went there yesterday after being there almost years know were first ones inside main dining area more tables arrived within minute timeframe after that ordered pizza table behind there food appetizer which thru oven other table behind their sandwiches this time seeing pizza food pick area table next their wine watched server look ticket pizza with wine glasses hand proceed deliver open bottle wine which struggling another person another table again walked pizza finally ours sure enough finally girl brought over happy about delivering well told didnt want sitting least minutesshe said under heat lampyou dont leave pizza under lamp that long asked wanted take piece still just okay offered well they made looked like they rushed cheese lightly melted browning looked young manager offered food make another were already there over hour still hadnt eaten said arent waiting another left piece pizza that tasted thin pathetic tasted that burnt flavor which edges this final time going herefunny went some where else people next told about problem they cactus location they arent going back either this establishment really gone downhill very over ratedpizza much better than they believe dont waste your time here,_ZwDLtBopUHb6F2mIPFUJg,_ZwDLtBopUHb6F2mIPFUJg,2,42439.138657407406,YxxKbCqvjed6AhXzbyNDDw,0,0.04434523809523809,0.5028769841269841,0.0,0.002777777777777778
7452,0,0,RXhvlLjJ5RMEx45AlL_HCQ,longtime oreganos customer have enjoyed lunch there often today exception oreganos which opens midday rush menu that includes heckuva slice would interpret midday rush menu quick service today arrived little before both ordered slice pizza didnt served until watched orders were being boxed before orders house customers were served oreganos changes that have been made past year such charges fries with sandwiches loss focaccia bread were disappointing understandable outrageously management today really isnt,_ZwDLtBopUHb6F2mIPFUJg,_ZwDLtBopUHb6F2mIPFUJg,2,43242.833715277775,pCrSYAOZeNVdhJwR3a9MyA,0,-0.12552083333333333,0.5437500000000001,-0.002777777777777778,0.002777777777777778
7459,7,14,9-zTO8XLMLJfHbwbWDfBUQ,secret that love fact that enjoy commuter breakfast sandwich while waiting flight amazing this airport edition lacks charm that actual much more charm than airport restaurant should food tastes exactly same prices same service same they very fast visited breakfast enjoyed commuter sandwich noticed that they have wood fired oven make their well known pizzas they have full menu favorites including their breakfast lunch dinner offerings they also have cookies baked goods made sandwiches located gate worth visiting regardless your location terminal four,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,5,41201.17806712963,RBZ_kMjowV0t6_nv2UKaDQ,12,0.23153846153846155,0.4465384615384615,0.002777777777777778,0.03888888888888889
7462,0,0,ZeqBKAsvsowsSwIvNI5-XA,thin crust chicago italian style pizza italian beef sandwiches italian subs antipasto salads good stuff,RztX0zV7ObHZD08SDUhI0Q,RztX0zV7ObHZD08SDUhI0Q,5,42463.97858796296,F4incfAtndpvReXZje--cw,0,0.059999999999999984,0.29000000000000004,0.0,0.0
7501,0,2,AE-1eJa-RH79Awk5I7t2OQ,healthy choices delicious food friendly staff makes pleasant long layover experience very pleased that yelped this place walked concourse from other side airport this place pretty happy with decision lots options choose from here including burgers pizza sandwichesand salads name dessert counter also looked quite tempting either grab meal order down many tables they have here plenty space plop open your laptop grab quick bite plus they carry sriracha rooster sauce here condiment,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,4,41700.926203703704,aP1NDRrVlxJOtL7aYJqUzA,3,0.37008547008547005,0.6561965811965812,0.0,0.03888888888888889
7604,0,3,4t9-bZy0uF4HdwHO_G0FNg,isabellas kitchen gets stars atmosphere just love this place based first lunch there building sits right grayhawk golf course with expansive views mountains night they lights city there plenty places hang your even youre dining indoor tables there large outdoor couches rocking chairs fire like seating outdoor tables lights strung from building isabellas surely going very popular hangout well dining spot throughout year server christopher attentive very sincere about making sure that everything liking very knowledgeable place having just opened only days when didnt have answers questions like your patio friendly went manager unfortunately friendly since abuts golf course they many available options their limited opening menu more than than some restaurants have their regular menu regular menu starts tomorrow october worries honestly having seen full menu probably would have picked options anyway cheese dreamy noodles almost consistency gnocchi very tasty with accompanying small cubed creamy cheese crispy bread crumbs this best cheese dishes have long time perfect size share calories could have this main course been full happy hubby meatball sandwich which nice size lunch eggplant parmesan sandwich which came foccacia bread layered eggplant tasty could have been warmer little more sauce cheese both sandwiches came with choice house salad potatoes both opted potatoes they were just amazingly delicious like deep fried potato chip very crispy outside with real potato texture inside delicious will definitely back check some other items that other diners enjoying like bruschetta pizza pasta this place with personality mangia mangia buon appetito,dSnQTUJC0tCHadU1AGzvrw,dSnQTUJC0tCHadU1AGzvrw,4,41197.12125,qxmdrMmjTzgQhyHXKuyy3Q,1,0.33542233560090695,0.5322722251293681,0.0,0.002777777777777778
7634,0,0,sg5Av_KNxFDPAuYmbjNsVw,many vegetarian options love they have several vegetarian pizzas with delicious toppings like tofu tempeh avocado many appetizers sandwiches that friendly easily made that apparently they also have vegan pizzas which didnt inquire about since love cheese ordered mega veggie very delicious most certainly satisfied pizza craving tofu wasnt cooked very wellbut like fact that that ambiance atmosphere existent restaurant cheap elegant layout like cheesecake factory picazzos there urban skater artwork covering walls menu hippie vibe what sure what they going isnt working this place pretty pricey pizza joint ordered beer medium pizza root beer total that price could have some nice cocktails with pizza parlor,HjXI6lKGPVNQ8dYJPtaOCg,HjXI6lKGPVNQ8dYJPtaOCg,3,40703.76357638889,U8m0BamO3PIF29QoLjGFhw,1,0.41541666666666666,0.6511111111111111,0.002777777777777778,0.008333333333333333
7636,0,0,JT8EwAEY4G-0HXdZtZbL9g,this place miss terribly ever since moved away least three times during week long vacays back scottsdale always order exact same thing pablo picasso salad hold cilantro pizzookie chocolate chip course tried pizza sandwiches apps these only things that have coming back dressing picasso salad tastes like delicious mexican party your mouth salad itself many wonderful ingredients including very delicious slightly spicy fajita chicken there four different kinds cheeses here tomatoes chips love this salad however love pretty much nothing more this universe sorry than amazingness that pizzookie often dream about wish could replicate kitchen even other restaurants fail making this dish perfect looking boulders oreganos excels makes want this every never finish whole when feel sick most satisfying usually share pretty greedy territorial though watch service here always very friendly nice many male servers very attractive thats nice bonus prices definitely cheaper side they have some options making your salad junior size bucks less still food bottom line have pizzookie hate later weight made gain from becoming addicted during those orgasmic moments when warm melty cookie your mouth youll thanking,_ZwDLtBopUHb6F2mIPFUJg,_ZwDLtBopUHb6F2mIPFUJg,5,40518.845405092594,yEVQsp9N1nFxFpfXsdPwYA,0,0.154883658008658,0.5850108225108226,0.0,0.002777777777777778
7648,0,1,UQfikAGqlj1FWEf2MWUdRA,stopped hidden track bottle shop their twice weekly wine tastings todays included great vegan wines including selection from wilcox because chilly standards craving some good comfort food like momma used make stopped cafe their menu items including cheese cheese meat plates that create flat bread pizzas grilled cheese sandwiches soups opted grilled cheese sandwich momma would make these with wonder bread individuality wrapped processed cheese food these aint your mommass sandwiches rich creamy gruyere cheese melted over fresh noble bread just beginning their sandwich also come with chorizo imported from spain dont started chorizo available purchase youll regret picking some take home digress back that grilled cheese sandwich asked could sliced granny smith apple danielle suggest pear instead when came table immediately slapped face with aroma that delicious melting cheese smokiness chorizo nuttiness freshly toasted bread took bite pear paired perfectly that time fast with other flavors adding hint sweet that brought sandwich gourmet level this simple comfort food danielles hand elevated heights would even make your momma proud,2mg19CtQH8ClaFCHf71x5A,2mg19CtQH8ClaFCHf71x5A,5,43157.275034722225,ffUsXe-yD0IV5ZIs1ds6aA,1,0.3282407407407407,0.5966931216931218,0.002777777777777778,0.008333333333333333
7651,0,1,sbJE6l_fOciVS05mHLysvQ,customer service coffee food higher hopes this place with star reviews yelp fact that there wait table first time here valet because there room parking didnt mind because free just course very cool gift shop coffeeshop attached main dining room with tons eclectic gifts food items mention fresh cheeses wine they even takeout counter with fresh sandwiches pizza didnt have time down down after short wait ordered some beers water there table that after nearby that their waters before good start beers arrived still water flagged down random waiter finally some waters waitress came back minutes later take order pizza arrived looked good most part when picked slice drenched decided give regardlessughh seasoning barely tomato sauce soggy crust just edible taste complained they were very polite about taking back taking bill they even sent chef explained that very oily because they dough more sheet also explained that their style pizza does have much tomato sauce they dont season their toppings said that their pizza everyone thats what makes unique respect that appreciate them charging coming there anything they could make better paid drinks proceeded favorite pizza joint pomo pizzeria napoleatana thats kinda pizza hating this place just prefer seasoned greasy pizza from brick oven with crispy crust wont coming back their pizza their coffee with housemade milk would again again delicious,7cK9uEV09iPmsTqOqmY3kQ,7cK9uEV09iPmsTqOqmY3kQ,2,42142.19144675926,7bhQQHkTdtOucIpdfLAnSg,1,0.2106451612903226,0.4363978494623656,0.002777777777777778,0.02777777777777778
7667,0,2,ymdluBkakYNiTBGIklpmGw,wish could wittier here have idea what sort flaccid cardboard flavored awful disgusting stuff reviewers like this place were eating before they thought that this good pizza tried several times hoping improvement only disappointed pizza never fail fill with regrets first time from neighborhood circular just little while after theyd opened years ordered casablanca were told come minutes pick little late showed minutes past date they hadnt even made pizza behind counter grabbed made crust tossed toppings swear must have poured gallon garlic sauce something papa johns dominos nothing this handed with look disdain eating even worse crust alternately soggy half cooked stale ricotta tasted past date ended throwing most having sandwiches instead second time friends place girlfriend been couple years thought that maybe theyd gotten over restaurant hump improved this time pepperoni pizza arrived late cold driver wasnt apologetic once again tasted awful despite beers pounded back dull senses lower standards third time when someone ordered office theres traditional cheese here thought cant that apparently learned nothing from previous experiences lousy pizza time this absolute worst least half dozen from office food poisoning same time only thing eaten pizza from pizza even same pies either want actual good pizza nypd grimaldis hell totinos anything better than slop they have there,6--gCQ9zYrIMW-VsOM7XdQ,6--gCQ9zYrIMW-VsOM7XdQ,1,40557.193032407406,fuUmrxv-SzxXQ5ilT03V1A,0,-0.16260162601626016,0.4764227642276423,0.0,0.0
7682,1,1,PdkWYmWrqTVFnG4tFI3tEw,here thursday chopped turkey salad bomb fresh good nice dressing great service quick tables clean with charger plug nice prices good they have everything would want sandwiches pizza burgers soups salads wraps baked stuff only thing here cookies cookies look amazing taste like crap crumbly salty just good loves cookies seriously bought every flavor cookies each they sucked took bite each threw them trash bummer else good though,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,4,42127.25766203704,i9nZ39VqODbhiuRQrYCVjg,0,0.37619047619047624,0.7297619047619047,0.0,0.03888888888888889
7774,1,5,rRyYupjDj5PAYz-Q-pvDaw,being that this place same shopping center usual coffee shop drive constantly kept telling myself that needed come here always slipped mind finally staggered here saturday glad that place simply decorated nothing fancy exciting just standard pizza joint kinda look down took look menu happy variety only pizzas sandwiches pasta well personally looking pizza myself thing that liked about their menu variety pizzas that they havenot typical traditional menu eyes that impossible find something that like they have options like sauce optional veggie type pizzas which think cool went with small invidiual inch pizza with pepperoni chicago deep dish pizza yummy also want that service here amazing waitress really excellent will back that alone,j-SSlq3__BQr3H7lAyVvkw,j-SSlq3__BQr3H7lAyVvkw,4,40321.69552083333,qibGLHABNReGeJr2w4_8yQ,5,0.11135265700483092,0.5632332643202209,0.005555555555555556,0.008333333333333333
7780,0,0,CgOoh4iZsSvWpBvhW02P1w,start with things enjoyed here came lunch around outside back pretty furnishings complement beautifully green well maintained golf course appetizer chose artichoke different from typical seen other restaurants unique flavor really tasty some things didnt enjoy much other people have said wait abnormally long sure there reasons maybe food made from scratch each time took appetizer come also when that came remind waiter take order very nice about explain wait side note there were most other customers here afterward waited about main meal ordered lasagna price disappointed flavor fish sandwiches were alright well ones tasted little fishy preference final item islander pizza like hawaiian pizza definitely with nice flavor upgrade tldr pros cons from experience view ambiance really nice servers were friendly food either solid miss depending your expectations wait time food long even lunchtime lack customers,dSnQTUJC0tCHadU1AGzvrw,dSnQTUJC0tCHadU1AGzvrw,3,42536.8371875,ffhNT7WvTXuiuDCuuPPt2g,0,0.12842592592592594,0.5498971193415638,0.0,0.002777777777777778
7847,0,1,xNSzaxkIJELB8mQiHE6Fkg,someone drinks beer whenever invited brewery little nervous before arriving here last night looked their website didnt other drink options however food menu looked good knew that great hands once arrived packed busy environment happy that they indeed serve wine cocktails came here last night with large party they reserved great section group werent squished there plenty room service fabulous kendyl server great food drinks were constantly flowing tables also kept each individual person group which know difficult very handy though when didnt have split bill between everyone through details owed what especially since some left earlier later than others drink prices great welli just moved here from cocktail friday night score deal area know thats high everyones food looked great some appetizers sandwiches pizzas others just shared small bites wasnt starving seeing that were casual atmosphere with everyone standing watching game wanted appetizer main meal decided hummus well lets just addicted hummus pita that came with grilled perfection able swap celery extra cucumber plate also comes with harissa which wasnt aware what that supposedly spicy bearable like eating indian curry towards last year come here lunch pretzels which were amazing fabulous seafood dish overall this casual spot kick back watch game while enjoying great food drinks place clean there plenty seating both indoor outdoor service excellent will back,hxUxeY8DG9lhyjCVo_s-pw,hxUxeY8DG9lhyjCVo_s-pw,5,42896.594189814816,YTOJTDWe41RQlaaQUxwHKQ,1,0.19709579180509412,0.5283388704318938,0.002777777777777778,0.022222222222222223
7921,0,5,xg6HLwpr_nZaqM_m7Vc6vg,every time people from outside phoenix pictures post angels dinners only served tuesday nights they astounded that that much food only costs visiting friend said practically free least killer bargain little like christmas morning when look facebook what chef brian will serving dinner past entrees have included fried chicken meatloaf sandwich pulled pork sandwich chicken skewers they always come with sides thank theres only enough fill those little tray compartments dessert would already angels without creative dinner nights even though dont drink atmosphere here lively pretentious always people watch used think dominated hipsters white collar office workers showing bowtie jacket look like possibly professor very rare that encounter someone crazy boozy also patio treat they turn misters summer they have board there well with whats comfort food regular menu amazing well pizza sandwiches have have least once nutter peanut butter sourdough with raspberry chipotle marshmallow fluff extra peppered bacon they also have fried spud tacos with sweet potatoes little spicy otherwise delicious only beef should pork earth would serve spam sliders tried opening night could barely make through half worth skyrocketing sodium levels desserts pizza with marshmallow pretzels chocolate housemade poptarts could inhale definite treat worth getting this become spots visitors feel like deserve treat week best gastropub restaurants happen phoenix,plWuv4gda7m0KlqCNhrb4w,plWuv4gda7m0KlqCNhrb4w,4,41648.24943287037,FcVQPI-ulgIXJcl5580YeA,4,0.038553921568627456,0.5556938159879339,0.005555555555555556,0.002777777777777778
7931,0,4,BQRyFjWrpm4WcLQ4S9eVZQ,land aspiring craft brewers mcfate recipe success down happy that second location opened this location more comprehensive menu than fate north shea almost every beer menu they fantastic favorites include shift pint candy stout double oatmeal fatality does rotate your options change daily food fantastic often order pablo honey with meat crave this pizza after long road trip boyfriend find ourselves grabbing home theres nothing like anywhere another item chosen fish sandwich perfect fish sticks light greasy most fish sandwiches totally hits spot their sides include cottage cheese personal favorite excited this sweet potato fries addicting tater tots please side salad quite large side regular julienned style fries they have veggie burger gluten free options those with dietary restrictions dont forget desserts hope they cater weddings because their desserts kind service excellent manager brandon always greets lived therewhich kind thats story another time great knows beer definitely place catch game enjoy quality food love fate,hxUxeY8DG9lhyjCVo_s-pw,hxUxeY8DG9lhyjCVo_s-pw,5,42304.550208333334,sHY6JcgWOHLP4vR836Esmw,4,0.3253010399562124,0.5687718411856344,-0.002777777777777778,0.022222222222222223
7937,0,2,gX_PR85eCel4du_mpT2iYw,dont know seems like everyone obsessed with craft beers coworker decided choose this place dinner after long work raved about this spot said they some great bites amazing beers beer connoisseur really didnt have mind drinking much cared about eating some good food everything menu looked appealing point where hard time making solid choice they have standard food like your burgers sandwiches salads nachos tacos pizzas with help waitress decided their sausage pizza definitely temperature flavor spice little disappointed because what expected pizza looked delicious tasted very bland honestly think just ordered wrong thing order italian food italian restaurant know just right open exploring restaurant little more such nice venue with awesome hospitality,hxUxeY8DG9lhyjCVo_s-pw,hxUxeY8DG9lhyjCVo_s-pw,3,42513.83211805556,Z1RQsTY3b-aWrIPMOeMU6w,2,0.15008503401360546,0.5599064625850342,0.002777777777777778,0.022222222222222223
7956,1,2,OE4ghQjd30kLs6n8VLqWYw,hidden track description danielle middlebrook craig dziadowiczs pair fledgling businesses downtown phoenix both located ground floor monroe building along light rail tracks hidden track cafe sister business hidden track bottle shop pretty bold statement confidence area downtown that hasnt always been hospitable hospitality industry particularly weekend follow variety social media accounts belonging downtown phoenix advocacy groups downtown phoenix ambassadors particular have heaped enormous praise craig danielles cafe breakfast lunch spot given that positive albeit sparse reviews from fellow yelpers decided give hidden track lunch saturday south side monroe street just west avenue youll find hidden track cafe virtue patio seating area bottle shop next door sells variety wines with occasional wine tastings came here cafe specifically interior cafe tiny with seating most while patio more comfortably seat crowd least double that ever growing menu items offered displayed high behind counter lengthy chalkboard your examination youll also notice cheese display case front from which cheeses straight incorporate them into your food items fact menu itself pretty strong cheese tilt with everything from cheese boards flatbread pizzas grilled cheese sandwiches catch drift youre cheese theyve covered they also sell soups coffee even enjoy wine bought bottle shop next door cafe small corkage coffee drinker opted their infusion green iced sourced from tempe lunch grilled cheese sounded like perfect ordered grilled cheese with everything what constitutes everything this case gruyere cheese toasted bread from valleys noble bread company tomato hatch green chilis avocado chorizo from valleys schreiner sausage company total cost grilled cheese came about almost time meal arrived sandwich piping cheese still melty gooey glory taste superbly satisfying cheese avocado great mellowing punch chilis chorizo without taking away their character portion cheese this sandwich very generous thick delicious noble bread held everything place throughout gave sandwich that extra crunchy texture great grilled cheese sandwiches time this certainly among better ones great first impression simple steadily more ambitious place have little doubt hidden track gets steady stream regulars during work week whether that will carry into their weekend hours when much this corner downtown seems deserted remains seen leave coffee drinkers whether this place stack against dozens dozens coffee shops downtown back that cheese,2mg19CtQH8ClaFCHf71x5A,2mg19CtQH8ClaFCHf71x5A,4,43127.823125,WMMI5Q4Rmm1Rqdu0jOvyhQ,3,0.18451960076960072,0.5024202340869008,0.002777777777777778,0.008333333333333333
8001,0,2,unc8opegTxYm4Vl12UmxXA,came this place nice lunch some wine really enjoyed atmosphere place with music memorabilia walls upside down lamps some nice music playing they even have nice patio area enjoy smoke while enjoy meal nice glass wine they have nice selection wine choose from monday friday half glass wine they have nice selection meals choose from like sandwiches pasta fish pizzas decided pizza called doors light fire with chorizo pepperjack cheese green jalapenos lunch waylons chicken pizza with grilled chicken sause onions cilantro both pizzas were very delicious,C1zlvNlxlGZB8g0162QslQ,C1zlvNlxlGZB8g0162QslQ,4,40470.01383101852,HI6EVd_f1ZywCjxM501Rrg,1,0.2861111111111111,0.7534722222222221,0.002777777777777778,0.002777777777777778
8075,0,0,TF3irG_2jfeDRljf_bb58g,have eaten here before never issues ordered take today grilled chicken pretzel iced desert rose really good however grilled chicken very bland worst part chicken tough that ended getting wasted shouldve gone gelato pizza spot their sandwiches delicious less expensive their fountain drinks iced under,HCCg-rVnHQ2FI6lHs_LvUQ,HCCg-rVnHQ2FI6lHs_LvUQ,2,40823.12401620371,xleZ_Hh54F7IZLgzRPwrIw,0,-0.1643518518518519,0.75,0.0,0.0
8078,2,1,eIepugkiEDSxONUWUvcKwg,this place huge really good tables downstairs more tables small pool shuffleboard upstairs decent service their food however awful their chicken fingers look like cheap fish chips theyre battered turkey they their sandwiches super their pizza looks tastes like tonys frozen pizza just give some examples totally recommend this place drinking while watching whatever game fits your fancy just decline menu,aP2ZadiZMZvIXyikcNfQPA,aP2ZadiZMZvIXyikcNfQPA,3,41013.20469907407,vPOkQJKahhR13LQ2ElSFGg,1,0.02272727272727274,0.6848484848484849,0.002777777777777778,0.005555555555555555
8084,0,0,_Hli8HO79KTC4f0kiyQSqg,favorite pizza joint love sandwiches pizzas restaurant area closes earlier than seat yourself until they close love their buffalo chicken bacon pizza,HjXI6lKGPVNQ8dYJPtaOCg,HjXI6lKGPVNQ8dYJPtaOCg,5,42042.633472222224,fTeSxQ9RMJwGJLOkNGKL6A,0,0.18,0.7300000000000001,0.002777777777777778,0.008333333333333333
8141,1,1,EP8eK8R2IKMxag6GJgswXg,mmmm nellos have dreams about this place delicious theres other place town that will pizzza oreganos over rated gramaldis guess just thin crust nellos whole wheat crust they always make just like less cheese more cheese less sauce more sauce they always know what talking about this tempe location everyone laid back stuffy town which dont like visit thing about tempe location full menu viewed nelloscom available they have calzones they list those specialty pizzas dont believe they have crab their toppings either overall pizza amazing havent tried many pastas boyfriend claims lesagna pretty good have tried meatball sandwich give thumbs down boyfriend their sausage sandwich again with thumbs down bread they their sandwiches doesnt hold just gets soggy flavors overall experience meatball sandwich will stick oraganos only thing there even though nellos downs their pizza great sandwiches suck appetizers good house salad good expect over ratedness however give starts because just isnt good enough,j-SSlq3__BQr3H7lAyVvkw,j-SSlq3__BQr3H7lAyVvkw,5,39890.718819444446,6HaOtZKGdrRyVSIvOsZ6jw,1,0.26922222222222225,0.4934444444444444,0.002777777777777778,0.008333333333333333
8207,2,2,ck2XDlVsenzXXjwZ_VfcOg,great place when have time before your flight just grab sandwich maybe cookie layover phoenix grabbed some lunch here ordered turkey sandwiches salt chocolate chip cookie sandwiches were made soft high quality bread generous stack sliced turkey breast fresh produce large sandwich which kept full through following flight after sandwich shared cookie truly best cookie ever soft slightly crispy edges loaded with chocolate chips sprinkled with salt lovely contrast sweet savory buttery chocolaty this first time cookie with salt totally hooked ever through phoenix again will make sure make stop here also next time want pizzas they looked smelled delicious,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,4,41507.27280092592,JpP_py_dXB7EONT5Exri7w,2,0.3210364145658263,0.49455648926237167,0.002777777777777778,0.03888888888888889
8247,2,0,BdaY0OUw4aFwKpH3eQw4qQ,admit judging book cover coming from moment walk this sorority sisters hipster scene unraveling before eyes judged this place hard when food though even though portions smaller than what wouldve liked margherita pizza good oily slice thin toppings tasted fresh would again panini sandwiches were also good well toasted burnt none that sloppy dressing like chain sandwich shops everything tidily kept between buns making much more appetizing stars because food good busy staff explain newcomer whats going store restaurant wished they informed that have pick pizza myself other side restaurant instead waiting over half hour register where picked sandwich,7cK9uEV09iPmsTqOqmY3kQ,7cK9uEV09iPmsTqOqmY3kQ,4,42289.69021990741,Nnt_lN31bp3EuuudFXIbDw,0,0.2,0.5655555555555555,0.002777777777777778,0.02777777777777778
8251,3,3,Y4t53cs911UUTycdmkuBmQ,tldr here youll thank unless want burger also mustard side bread there nothing challah about might traveling francisco from austin might also hungry your flight boards seven minutes would have forty five minutes prattled wasted half hour trying decide between modern burger pizza pizza burger pizza burger chose wildflower health reasons presumably congrats care about yourself wildflower bakery attractive sandwich joint near terminal bright clean makes feel like food youre going made with love wildflowers baked goods made sandwiches neatly displayed drool over sheen croissants like mirage chocolate chip pumpkin muffin calling name instead tried turkey brie that denied austin because leaning towards decided choose america what want america added bacon turkey brie food everything tasty would definitely suggest holding mustard even though good mustard overpowered bother brie bacon making their presence worthless they will straight thighs anyway whats girl definitely their other sandwiches more guarded fact definitely ditch their default bread anything else your game going croissant,Ayt0hEO4siFH8h4lsCa4VQ,Ayt0hEO4siFH8h4lsCa4VQ,3,42427.05091435185,FPBoO_mRVx6bcCz7EJ-cdA,1,0.15416666666666667,0.513425925925926,0.0,0.0
8272,0,4,HNsJiPYSMPzoxFGs1xH6OA,weve been waiting fate open work right across street have been excited have something like this within walking distance came lunch today after their grand opening great time building super cool really pretty space very open were only moderately busy wasnt gatos golden which really liked ordered garlic burger with fries food came decent amount time everything tasted great burger juicy cooked just right fries were really good well close giving stars there were just small things would improve upon wasnt really sure which side main entrance walked through doors back platos closet side little confusing because that takes kind back there sign pointing towards other doors tell where seated when walked through were still little unsure where wandered little finally found hostess area would also maybe more variety menu main options burgers pizza sandwiches salads like maybe good cheese pasta dishor some kind chicken strips something like that that simplicity thing enjoyed lunch will definitely back looking forward trying some appetizers happy hour specials,hxUxeY8DG9lhyjCVo_s-pw,hxUxeY8DG9lhyjCVo_s-pw,4,42240.880057870374,R2mjb72OvXa46XLkeAlfTw,2,0.23087194337194342,0.6063599313599314,0.002777777777777778,0.022222222222222223
8325,1,1,LYQfaH1JSrf4B5evRN96mA,discovered zzeeks about weeks have visited four times since weve loved everything tried friendly staff have always been helpful pizza incredible real hand tossed crust with real toppings example order bacon real breakfast bacon crumbled your pizza their dough perfectly thin blend chewy doughy crunch sauce flavorful overpowering their wings crisp meaty with great sauce variety dont miss cent wings sunday people split drink pizza dozen wings easily very budget conscious total havent tried sandwiches calzones those next list what weve seen past other tables looks good thing sure these folks arent playing around calzones look enough sink ship pizza provides plenty best cold pizza leftovers weve ever they great specials including giant single slice deals friday karaoke night thats apparently very popular with kids finding table challenge however other night that weve been anyway youll find that little neighborhood pizza joint that blows chain pizza places water joined yelp because zzeeks,0rjU_WK5HxoH1fIuEpTpcg,0rjU_WK5HxoH1fIuEpTpcg,5,42318.104537037034,HFr2EK-c0Pwx7UM6Jqahwg,1,0.228695054945055,0.5546092796092796,0.0,0.008333333333333333
8328,5,5,Awso19wfHUrilRW4FyJdoQ,perks travel love restaurants whether they pops fine dinining chains fast food they have place enormous belly dirty little secret that share with world like station food have standards barely that generally only would circle although find great place illinois called caseys general store that would happily standards list here quiktrip dont have them california they favorite shame they clean have everything that could want from convenience store what really sets them apart made order food sandwiches pizza their roller grill there they have bounty items like rolls taquitos like fully loaded looks like they take great pride their food have visited handful travels just water fuel after long tired ready food after spending much time deciding went country sausage doused cheese sauce kolache country sausage what might think sausage rolled like delicious like breakfast sausage will love this treat classed dousing cheese sauce kolache next level spicy rolled this sweet bread baked reminded being making dogs wrapped pillsbury crescent roll dough delicious ultimately this place hits mark friendly clean tons selection fuel this place must road trip,f7QuhldHTdj9TG1iLPk58w,f7QuhldHTdj9TG1iLPk58w,4,42614.901770833334,9u8D55VqYWZWdgTO0FxuYA,5,0.25133928571428577,0.6375,0.0,0.0
8355,0,1,yor3YBrG2HadQ5FyBmcy6Q,just love this place being from chicagos south side know good food great pizza beef sandwiches sausages chizonas them great chicago food located right here scottsdale drive from fountain hills just because food worth trip they offer seating primarily take place your love great thin crust south side pizza beef have give this place chance,6zincCvQTb9BsuK-GHZ4cw,6zincCvQTb9BsuK-GHZ4cw,5,43016.98753472222,r1ctTKPwQ2ceewOgYrIXyw,0,0.4685714285714284,0.6035714285714286,0.002777777777777778,0.005555555555555555
8363,0,0,gSBMStsT6cLQ7RBYsvkMTA,husband shared sandwiches eggplant caprese tried slices cheese pizza these were delicious subs delicious crunchy fresh sesame crusted rolls also tried cheese pizza slices first they were best weve phoenix great location price about supporting local businesses suggest come cheese pizza they also have calzones pasta dinners fresh salads bagels they vegetarian have vegan gluten free options,WHrSxyaYLs1nI9lK9wwhzA,WHrSxyaYLs1nI9lK9wwhzA,5,42404.16829861111,hwFi27N7MTPH5MbUv-vRyw,0,0.53,0.5433333333333332,0.0,0.0
8377,0,3,AactHJfVx2Mepu8rQpYsQg,this place just opened weeks warned they still getting things together know what mean because other reviews over there positives that there seem some nice people running place there some downsides they need work menu board goes blank every five minutes ordered sandwich that bacon after waiting almost minutes wasnt busy there they tell that they bacon willing just with huge expensive order pizza fries instead refunding they insist giving different sandwich really would have rather just fries sandwiches huge dont really like bread paid about ended eating less than half everything threw rest away something leftovers area right near liquor store questionable part town very uncomfortable coming going they were some people just hanging front liquor store looking like trouble personally wont back think once they business longer they might good place those area,3Xq-bUUpRF9qi3MIXPY8cQ,3Xq-bUUpRF9qi3MIXPY8cQ,3,42790.994421296295,H9GzFuFLChE95oSnUqm_Iw,0,0.0279491341991342,0.49461580086580087,0.0,0.0
