,funny,useful,review_id,text,business_id,ID_bus,stars,date,user_id,cool,polarity,subjectivity,food_sentiscore,food_total_business_score
8888,0,0,kReQCE8UbdzePsawjww1uA,what charming unexpected dinner experience food incredible this tucked away little restaurant most impressed with pizza pasta delicious will keep frequenting this place sure,VRC7J-ahI4em9ddhihxq5w,VRC7J-ahI4em9ddhihxq5w,5,43280.88795138889,Mq8Su0PZC8D4EaJrLJOhYw,0,0.5640625,0.8486111111111112,0.0,0.021195824106295495
8889,1,0,SHuU_HOlMukw5tltbrqLxg,food stars service crazy staff looks under experience stars stil have stars cause dont mind eating dump long food good wings greek salad good pizza although awesome thin crust lots toppings waytoosalty ruined staff super nice damn they look like jailbait there with women their were eyeing poor waiter like candy sure enjoyed though hahahaha,_ZwDLtBopUHb6F2mIPFUJg,_ZwDLtBopUHb6F2mIPFUJg,3,40337.931122685186,VAI4LygxcbgHctXSS63kbg,1,0.2371794871794872,0.6696581196581195,0.0,0.01676684593483075
8891,0,0,k5zgUJsMdoYrvqRFvsjNKQ,mellow mushroom perfectly casual college centered atmosphere mill avenue very busy with intoxicated college students place those prefer quiet fine dining thats sure open late perfect midnight pizza binge specialty food pretty damn good especially enjoyed their maui wowie pizza certainly wowing boyfriend usually hawaii style pizza this pizza superb philosophers also safe choice nearly good their appetizers didnt impress much pretty standard food pizza place despite their mostly standard typical taste food concerned this definitely restaurant come friendly laid back experience thatll satisfy pizza craving menu plenty gems just regulars staff cool place cool pizza piping seriously just take bite maui wowie youll become obsessed,HjXI6lKGPVNQ8dYJPtaOCg,HjXI6lKGPVNQ8dYJPtaOCg,4,41263.95255787037,TOf3OwlGHbj3gAP96rZ0RQ,0,0.21059082892416223,0.5950734861845972,-0.00031635558367605187,0.012654223347042075
8892,1,0,cCHUNevRKkls2PfCKqk9hg,beers great location awesome food delectable especially their pizzas pizza snob especially love sitting patio ended here busy saturday night while food friendliness totally wait what seemed like ages beers come there were gals serving area were seated group actually order because drinks never showed still leaving four stars here because have high hopes mcfate believe maybe just really busy evening gals were really believe that what they lacked service they make everywhere else definitely order pizza,hxUxeY8DG9lhyjCVo_s-pw,hxUxeY8DG9lhyjCVo_s-pw,4,43211.902094907404,t9EFLbZjnVd8biIMGw2WzQ,1,0.3054545454545455,0.5854545454545454,0.00031635558367605187,0.015501423600126539
8893,0,1,P7KLrlg7Wl0933JxcCy_cQ,like taking trip rated vegas buffet with leaving phoenix fancy black slate entrance fountain lead dining area complete with fiber optic lamps giant sided buffet organisation items weird with desert sushi more desert then back normal food sushi mostly stuff with krab there wide range items usuals including good veggie options stuff kids like pizza french fries chicken nuggets down side lack accurate labels this makes hard guess what veggie what quality decent service drinks great lunch were pretty happy easy split check here they have large tables making good setting large group,C14bjKs2rJhRDnKu7ZSSIg,C14bjKs2rJhRDnKu7ZSSIg,4,41072.69862268519,gScmsSCqBeFPp6q9yG5nmw,0,0.17889924085576264,0.5914941338854384,0.0,0.0
8895,0,4,g60v_7hKdwTCBZo1vRS_Hg,this place cute quaint used plant nursery grounds nicely groomed there plenty parking were seated outside nice cool evening monday ordered marguerita pizza with white sauce friend ordered cesar salad beer food great ambiance amazing will definitely recommend,dThrFTK_bqo1woPvUgY70g,dThrFTK_bqo1woPvUgY70g,5,42501.24689814815,Ndssfx9LA9WpIIvj67wJuw,1,0.3833333333333334,0.6499999999999999,0.0006327111673521037,0.007592534008225245
8900,0,0,9H1tTApWuvwtGCbfQ_WGLQ,shitty food pesto pizza isnt same were kicked night around workers cussed brother terrible never again,93kdIq8Ao3KJgXWiuD4ZIw,93kdIq8Ao3KJgXWiuD4ZIw,1,42790.94773148148,DQVZmAV67SIPXOWcfbBfuQ,0,-0.5,0.5625,0.0,0.0
8904,0,0,bNQVGUB74mYCh505I5vlcw,really good food great friendly italian atmosphere very family friendly particular their pizza fantastic scratch made sauce really makes,RztX0zV7ObHZD08SDUhI0Q,RztX0zV7ObHZD08SDUhI0Q,5,42638.82172453704,NzqmxJqseEmvxt2Pb6hSaQ,0,0.3574074074074074,0.45370370370370366,0.0006327111673521037,0.018981335020563116
8905,1,0,47Qd-2-3gSeHEK8RTi_R9A,realized this posted their bake shop yelp page instead posted here what believe phoenixs coolest concepts execution their plan however subpar understand supposed quaint theyve been same spot years they wouldnt expand rest people complaining about space should remember kind environment theyre going however given fact that there lack space inside restaurant parking servers should little more aware their surroundings blunt they should little more customer service oriented they lack better term rude work restaurant busy people paying your service take minute slow down last time there separate employees actually into when they could have avoided slowing down looking where they were going mention neither them said excuse apologized they also dont make customers instead they just keep walking allow customers make them these employees disorganized frantic much that even when call order come early them know there they still pizza still take home cold pizza also last time first went coffee look that menu aware that where typically order pick while that station asked girl organizing book they matcha looked like inconveniencing asking that confused then said dont think walked away then another employee walked said quote actually dont order here over where line very rude manner think concept great overall very quaint delicious when employees dont food cold great environment great music valet self parking available have problems with those things have seen other complaints about however have problem with their employees being rushed understand youre busy rude hope that management sees this really considers hiring some people that handle themselves under stress more aware their surroundings more friendly,7cK9uEV09iPmsTqOqmY3kQ,7cK9uEV09iPmsTqOqmY3kQ,2,42029.94950231481,sOWlZB9a60fGVJRmKz5lqg,0,0.12517195767195768,0.43510582010582005,0.0,0.026890224612464413
8908,0,0,P2pTbmc4Gx6j1YdpLEj6Bw,love zeeks pizza there sauce this world their calzones mind blowing there salads dont disappoint could have delicious cold every night would honestly addicted this place staff amazing always friendly whenever pizza delivered they always quick food always your looking quality food great service would more then recommend this place,0rjU_WK5HxoH1fIuEpTpcg,0rjU_WK5HxoH1fIuEpTpcg,5,42860.16070601852,ZvzEjbEOBoWeNKeurEk4Hg,0,0.3453703703703704,0.7055555555555556,0.00031635558367605187,0.012654223347042077
8914,10,16,YocwlDFw5I0w0ryoBnpBUw,come here times with friends have always nice time food good beer cold they have enough hdtvs that could even catch game mars they have your favorites pizza chili buffalo wings loaded nachos spicy chicken quesadilla pasta baby back ribs range favorite loaded nachos which delicious they also have cold sandwiches salads burgers bunch usual sides goldies just great neighborhood sports without distractions food found tilted kilt twin peaks place where bring family feel embarrassed servers your fellow customers three stars bordering four stars fellow yelper nydia said like cheers scottsdale would agree enjoy,aP2ZadiZMZvIXyikcNfQPA,aP2ZadiZMZvIXyikcNfQPA,3,41360.73685185185,A0j21z2Q1HGic7jW6e9h7A,14,0.11923076923076922,0.6884615384615385,0.0,0.0009490667510281556
8916,4,4,lPjgotILoeY2Sep7qJlLeg,kale quinoa salad airport please helpful southwest agent recommended that down terminal grab healthy lunch apparently dont strike people pizza personal pizza type digress helpful staff patiently answered ingredient questions kale quinoa salad made with fresh sheeps cheese sunflower seeds pepper grapes lemon pepper vinaigrette good vegetarian sandwich with harvati goat cheese also looked delicious number other menu items will definitely back next time flying through phoenix ready through three hour flight with belly satisfied rather than about throw from greasy food overload arrived destination feeling healthy light worth walk down terminal sure,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,5,41236.252384259256,dB9AKxJx-d-vtMjuffYang,4,0.2655228758169934,0.46421568627450976,-0.00031635558367605187,0.007276178424549194
8920,2,2,R15qJS29YoTTZKmz7Cr5Pw,food isnt really pretty good pizza ambience service terrible when walked counter workers behind counter didnt acknowledge literally ignored writing down something other finally acknowledged even though already seen friendly food then wanted some water cups workers looked from behind counter before someone farther back than rest came asked needed some help during entire time were eating staff were loud their discussions much that distraction upbeat about their work could understand wasnt wont back take other places nearby barros nellos,0rjU_WK5HxoH1fIuEpTpcg,0rjU_WK5HxoH1fIuEpTpcg,2,42405.00537037037,ymjV_7elwtUN_hT2tyUnGA,1,-0.03870370370370371,0.5442592592592592,0.00031635558367605187,0.012654223347042077
8921,1,2,cmsELWeDBfP6OrpNkQUa5Q,there were zero star option yelp thats what would rate this pizza dive extremely slow overwhelmingly overpriced horrible understatement food quality wouldnt come here again last meal phoenix youre ready partake night full dismay dissatisfaction under indulging food make your reservations enjoy,HjXI6lKGPVNQ8dYJPtaOCg,HjXI6lKGPVNQ8dYJPtaOCg,1,42637.1934375,JWB5WaLv0e2mz5yDta2Ygg,0,0.021428571428571415,0.5738095238095238,-0.00031635558367605187,0.012654223347042075
8930,0,0,Pm0rMq-o_NJA4w5yXwfJgw,have taste anything that here great breakfast sandwiches mention that they make their english muffins house wish lived closer them just make home pizza great airy crust great sauce know sounds stupid pepperoni that they pull everything with them first world problems personal preference suppose their gelato just pure heaven would gallon could peanut butter chocolate fantastic cant wait other flavors their location always busy cant seem find time there crowd great them however with crowded store makes uncomfortable while waiting line theres where really wait your food store knick knacks cool theres just many that just overwhelming seating area same very crowded hard move between tables great problem have definitely need figure handle their large numbers fans,7cK9uEV09iPmsTqOqmY3kQ,7cK9uEV09iPmsTqOqmY3kQ,4,42731.069085648145,mdZIzaBa7yXArDQPsGwPFw,0,0.22660455486542444,0.5523291925465839,0.0,0.026890224612464413
8931,0,1,GAMmBJRmKSf46sQSYIu_jg,bakery groceries lunch great combo dont address limit visited lunch before didnt experience lunch crowd plenty seats combo tamale taco tostada which much food friend mexican pizza which getting next time visit soon hope like hibiscus leaves here make home,Lqp3uwGJU6CHyys-eerMmQ,Lqp3uwGJU6CHyys-eerMmQ,4,39996.234305555554,bfTDF578zFYm7ud2obE8KQ,0,0.25,0.2375,0.0,0.0
8932,2,9,c_5b76XHMfmqlabdSJI7Kw,service here abysmal although food pretty good though pricey side specialty pizza service level experienced beyond atrocious visit occurred week evening busy fact nearly booth center area tables were empty were promptly seated then wheels fell minutes waiting server finally show drink order worse after that some examples server where found refill wanted another round observed chatting with friends nearby without regard even glance over tables clearing plates without asking were even finished rushing check taking back while waiting then taking paid while were still seated brandon brendan have some class were rude classless unprofessional lack training throughout front house wait staff clearly evident this location this second time this location service even worse than opening week outside service smallwares exceptionally cheap specialty pizza would expect served decent plate with decent silverware stuff used here cheapest plastic plates ultra thin table ware like said pizza other food pretty good service level makes sure dont enjoy food experience,v2tjswIV3e0c8o7_7MwYmg,v2tjswIV3e0c8o7_7MwYmg,2,41113.868738425925,oIdFHJdGu1rP6PtYiWW5IQ,2,0.07916666666666666,0.5595085470085469,0.00031635558367605187,0.008541600759253403
8933,0,0,OiLqe6O0ltnkxXxawMoKsw,love oreganos pizza their thin crust pizza that nice dinner patio with misters going reason this wasnt star review because were placed large group middle school aged children they were being extremely loud scooted chair almost into mother restaurant itself really couldnt much since were outside other than placing different location saying something kids server very friendly empathetic what going brought pitcher beer very quickly also misters were dripping over table food probably wouldve been good idea leave umbrellas even night time since this occurred love oreganos plan going back probably best inside though,_ZwDLtBopUHb6F2mIPFUJg,_ZwDLtBopUHb6F2mIPFUJg,4,41456.14758101852,GRQeDtlWc1LLbwMuxFESKw,1,0.2394510582010582,0.46130952380952384,-0.00031635558367605187,0.01676684593483075
8941,3,4,E3eAVTo0yku0m733_j3trQ,alright before commence this review should know this hate food food yummy good pizza thick crust yadayadayadayada whole theme fresh baked well tell thing that wasnt baked that after waiting forever pizza that they messed want reimbursement goods wasted before hand proper munchies heres story friends munchie mission decide that should pizza place whos theme being baked cool thanks that laugh waitress comes friend distinctly says wants chicken pizza with pineapple thats confirmed everything cool pizza takes some time pizza bacon which typically isnt issue some bacon except friends dining with muslim they could consume pork request separate piece with bacon were denied manager comes what douche straight kills everyones vibes doesnt want pizza which just whack this isnt silly dislike something like that legitimate reason after explaining this tried still have pizza which going happen after more arguing agrees mistake pizza with five minutes telling that doesnt comp pizzas because then cant afford that everyone broke what messed food doesnt leave peacefully nail coffin saying comping this because religious work food industry managed shops dont about having kitchen mistakes thats illegal production cost also dont here look eyes tell that reason buying pizza because religious reason taking back food making right because manage food establishment your only feed customer good student some college students their pizza stoked this experience manager should managing establishment with such ignorance that wouldnt recommend writing comp receipt like some sort radical favor because remake food good note waitress nice,HjXI6lKGPVNQ8dYJPtaOCg,HjXI6lKGPVNQ8dYJPtaOCg,2,41854.10667824074,,1,0.11563492063492062,0.4978571428571429,0.0006327111673521037,0.012654223347042075
8942,1,4,eyv6o_SHoUIoUwN_o_oVgA,havent been years amazed that although been years since last visit here much changed massive ficus tree entry looked good ever noticed that landscaping surrounding building were nearly perfect also noticed patio under utilized just bunch plastic patio furniture scattered about this might only beef with this place they should cover those tables some shimmering lights might have been because monday night dont remember patio ever being used amazing potential were greeted promptly with warm friendly welcome felt inviting like come every week nice school booth camp next hour mature service prompt friendly professional nice change from year olds scottsdale that dont care about what they doing serving food goes everything started with some fresh baked bread foil wrapped butters soup salads preceded main dishes there they were sliced canned beets expected pool delicious tangy wine italian dressing topped berg olives those slice beets gratefully some things never change main dishes included stuffed eggplant that covered with half pound mozzarella swimming marinara smelt delicious buddy pizza after adding toppings inch pies becoming norm around town didnt seem line that pizza made home snack later pasta dish called half half included delicious beef ravioli spaghetti with meat sauce sauce good pasta cooked absolute perfection deserts were declined garden party soon came thank yous good byes came from directions thats school best riazzis that touch nostalgia part tempe always want remember after much around town building modernizing going corporate,TAoN9nsibXOxsOnnG7Kd_g,TAoN9nsibXOxsOnnG7Kd_g,4,42102.69128472222,XnKUcmayZd-N43fR2n-0Ew,1,0.3425925925925925,0.5273148148148148,0.0,0.0009490667510281556
8943,0,0,74o96zFdAPK4DSYaMFIFBg,harbor many great options food this place exception they pizza sandwiches burgers salads feeling pizza ordered fallen angel came with sausage fennel onions mozarella sauce pizza well cooked with nice chew pizzas single serving impressed,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,4,41870.055925925924,9u8D55VqYWZWdgTO0FxuYA,0,0.5657142857142856,0.6928571428571428,0.00031635558367605187,0.007276178424549194
8944,0,0,iadqTiCAdvy90pNEAL07XA,give star want give minus they dont have minus rating pizza pretty sammy food looked plate think that easy only portion,DN0b4Un8--Uf6SEWLeh0UA,DN0b4Un8--Uf6SEWLeh0UA,1,41706.265694444446,qPLFIHkuiTuq6doC8Un2jA,0,0.09666666666666666,0.6066666666666667,0.00031635558367605187,0.009174311926605505
8946,1,10,CyQ0_9AENxKWSEf6KzFx8w,idea this place tucked away near harkins movie theater shea first decided come here after finding could some tasty looking garlic knots free thanks yelp this would good place take date think loud nice atmosphere good quality food good portion reasonable price there werent people when went good amount people crowded wait anything service really fast garlic knots were amazing perfect amount garlic bread crispy outside soft buttery inside ridiculously hard time deciding which pizza because there were great sounding meat free options with fried eggplant sounded unique want sometime when appetite larger haha also pesto margherita wish wouldve ordered that because wasnt into pizza wanted vegetariano think there were just many different vegetables there liking like good veggies were fresh just much friend regular margherita pizza loved traded slice liked hers more than mine haha both everything didnt feel nasty because pizza light real greasy anything halfway through friend commented have come back again have agree,IkLAUX7lZIWqE9_YC66SRw,IkLAUX7lZIWqE9_YC66SRw,4,42336.23158564815,18qEoFOVEernpVLh97PQPQ,4,0.3148148148148147,0.5611645299145299,0.0009490667510281556,0.011705156596013918
8947,1,3,mnkHFoIHcXnq8Fg6rtVTZg,absolutely delicious disappointed hear that pomo closing borgata quickly relieved excited hear that opening downtown phoenixwithin walking distance loft score margarita pizza with pellegrino orange absolutely perfect dinnerill back many times over this tasty treat great location downtown great atmosphere decor friendly staff super tasty food,pjpUOlJLlkIxBZ5BquA2PA,pjpUOlJLlkIxBZ5BquA2PA,5,41512.12538194445,cMEtAiW60I5wE_vLfTxoJQ,2,0.43333333333333324,0.6515151515151515,0.00031635558367605187,0.03290098070230941
8949,0,1,f8K-zEt_lfnty8IsCyMOzQ,have been hearing about from friends years finally decided give sister went friday after work used complimentary valet went inside were immediately seated really very picky person when comes food drinks however when lemonade felt like baby tasting lemon first time incredibly sour sure wasnt just sister taste immediately made sour face added packets splenda more water still incredibly sour ended just asking server switch drink iced because lemonade sour which quickly lets move food sister shared ordered plate fries appetizer which were crispy came with sauce that really good main course ordered pizza half fallen angel half gladiator food came fairly quickly looked good pizza okay liked fallen angel better than gladiator best pizza ever biggest complaint about pizza that every time went pick slice everything fell right slice onto plate keep putting toppings back crust overall server great polite attentive without being overbearing atmosphere nice music loud tables were crowded together actually shocked reasonable price ended being about drinks fries pizza while wasnt blown away food will likely return some point future evaluate food expectations have been high friends raving take peek market felt little knick knacks were fairly overpriced they were charging identical coasters seen earlier that michaels sale originally,7cK9uEV09iPmsTqOqmY3kQ,7cK9uEV09iPmsTqOqmY3kQ,3,42240.13439814815,D-2tM5leh_IWiN5VBULoBg,0,0.21271616541353383,0.49446324143692566,0.0,0.026890224612464413
8954,0,1,N5RBGgVmH9vVPAZdOmRhtg,stars yelp forced rate this where start with this awful placelet begin with downloaded yelp just this review went sunday afternoon with daughter thinking would create pizza place filthy there were people sitting different tables other table were dirty napkins soda cups pizza plates each table waited line while only people were front this place signage over stating that your pizza takes only minutes make true there young girl working butt making pizzas cashiering obviously needed another assistant help asked what would like said inch than walked away started boxing other pizzas other customers came back later this twice when proceeded finally make pizza took dough refrigerator with unwashed hands that just used take money proceeded knead pizza dough told gloves said then with gloves turned around took another pizza which made gloves dirty again irritated pissed left wasnt only left ladies behind left well went down brick where should have gone first place pizza brick amazing service wonderful will never back boka what shame since live downtown this place could been cool management owner stop being stingy hire more workers school your employees food health regulations post this facebook hope word downtown friends stay away from this establishment side note boka pizza respond this review several months later thought that this nice them even though experience wasnt greatest nice them offer come back check service thank,N_cCvYUP0dQeLKflgoUrXQ,N_cCvYUP0dQeLKflgoUrXQ,1,42044.519328703704,WC7BgfeWy99jVdXF_6Lf0A,0,0.03488355780022447,0.5263117283950618,0.0,0.0015817779183802593
8956,0,1,oqqORzPub0jBHmR7fiBR4g,true pizza where only comment margharita siciliana eggplant they just really damn good sauce tastes like dads crust perfectly chewy yeasty mozzarella there perfect rubbery greasy overpowering they seem know what theyre doing with seafood specials weve done byowine recently they offer couple selections still bring your though miss owner though with italian persona that would fill restaurant seems have been replaced bald awkward that usually serving past manager thats good owner still picture seems bigger scottsdalier things location will keep coming this little spot probably with parents parents love this place home made pasta next time,VRC7J-ahI4em9ddhihxq5w,VRC7J-ahI4em9ddhihxq5w,4,39832.86584490741,6JzVhqFvPUPs8iQFpzkCEA,2,0.19765624999999998,0.525,0.0,0.021195824106295495
8959,1,2,Ws1KTf8HpIBrGa0_ObKhxw,after waiting parking spot with results found remote spot nearby neighborhoods wait waaaaaaay long enjoyable time checking grocery store next door pizza wine heres where went wrong ditsy waitress charged credit card three times entire tables bill then ditsy manager couldnt then charged meal hoping things went well instead debit card charged four times called back days later other ditsy manager gave around refused refund credit card mistakes other sorority girl made told wait called back later that week second opinion received same hurried answer from another manager three weeks later disappeared from bank statement believe that restaurant should service that compliments their food food worth hassle,7cK9uEV09iPmsTqOqmY3kQ,7cK9uEV09iPmsTqOqmY3kQ,1,39721.81694444444,V0KNg-2xk8w5Z3-TQbkBfA,0,-0.006250000000000002,0.23125,0.0,0.026890224612464413
8966,0,3,7HMDjKU6uAL-7e8KqYveNg,while phoenix make trip pomo came pomo while spending night town work conveniently found that tuesday nights they half price bottles wine course went with super tuscan hope next time back tuesday food went with principe pizza david bartenders suggestion great choice pizza absolutely fantastic tough judge since have excellent pizza they fresh imported ingredients oven most ingredients straight from italy also mista salad which huge very fresh meal owner handed some delicious homemade limoncello some best also taste dessert overall great food atmosphere back when back phoenix,pjpUOlJLlkIxBZ5BquA2PA,pjpUOlJLlkIxBZ5BquA2PA,5,42501.205046296294,4ZjuqozppucILWDIUBpRfA,0,0.345672514619883,0.49035087719298254,0.00031635558367605187,0.03290098070230941
8967,0,0,HmL7ztaH3bP7qnkElITEEQ,came have some pizza while waiting service done across parking restaurant busy instead seating asked front order then anywhere would like when cashier finally done looking something worker thought funny placed order then down across they could where while waiting order same cashier came asking what doing restaurant sitting table told ordered pizza from minutes waiting here eventually brought served would dining told them that would fine hungry bothered them anything else after started food they decided down small family with young loud children table feet away from again busy they entire restaurant seat them that have right next someone else already upset with them wait they even seated when walked they wouldnt seat needless major fail will choose somewhere else next time near that location,Tp07u-0AOFRfQhtNpAXaQA,Tp07u-0AOFRfQhtNpAXaQA,2,42266.087164351855,oBszIL4jncQaH60LaPZLmg,0,-0.0024331662489557302,0.46123642439431917,0.0,0.0085416007592534
8971,0,0,ELuElpHx9fUzuz40HjLPUw,just finished lunch here with girlfriend little while amazing order counter then pick your seat they bring food when ready ordered lasagna thin crust pizza cleared whole pizza amazing perfectly cooked crunchy thin crust incredible taste they have beer wine well which goes great with pizza highly recommended,y8zlR75tcmvkg49dqdLGDg,y8zlR75tcmvkg49dqdLGDg,5,42783.93041666667,9R5ew7bgn4Xwd3wn8uWRaQ,0,0.3156818181818182,0.7354545454545455,0.00031635558367605187,0.0037962670041126224
8975,2,5,2IdRefj6HsG210DNtOkdHw,favorite italian joint they some minor problems when went lunch conditioning fritz entrees didnt come same time food service awesome felt like italy which impressive considering west side next circle ordered veal cannelloni everything lunch portion size perfect pasta ingredients tasted very fresh delicious focaccia bread started with also homemade very yummy other guys went with ordered pizza with sausage broccoli said awesome sadly didnt have enough room stomach having devoured entire meal will definitely that next time liquor license,VRC7J-ahI4em9ddhihxq5w,VRC7J-ahI4em9ddhihxq5w,5,39632.754375,OxQNhLe_1X9unJJtp7n7uA,5,0.30083333333333334,0.5708333333333333,0.00031635558367605187,0.021195824106295495
8976,0,0,cCE-TKS6b-s_w52QOQE3Cw,were thinking pulled that place from outside didnt look like much parking rear building there just they opened midweek server offered free bread with wonderful salsa like mixture tomatoes onions olive name ordered pizza what thought good price delicious tasting also ordered cheese sticks that came table attractive displayed plate sauce think food high both looks taste pizza crust wonderful problem with children gobbling place small romantic appeal staff very pleasant definitive list return trip,pt4YdbpVeU6P7j8g_Bvsmw,pt4YdbpVeU6P7j8g_Bvsmw,4,40796.86306712963,RoSW6D8fm2OlgSsvlHBXYg,0,0.4969444444444444,0.6741666666666667,0.0,0.00031635558367605187
8982,3,3,6_bM4Uud3rzZ0wlujEfmgw,established tradition past weeks called pizza friday pizza friday where worked week stayed mindful nutrition decide that friday evening calls celebration pizza weve been watching this space while checking windows when visiting pita jungle hoping would good pretty close home verdict have winner arrived little early pizza friday evening just beat rush sure what deal place became paaaacked with families with small children server cracked joke about chuck cheese apparently norm just know that tons strollers kiddos surround place loud even nothing could ruin delicious meal started splitting chopped salad which kitchen portioned onto separate plates without asking salad mixed greens corn tomatoes cukes onion ricotta salata refreshing basil great summery starter ingredients were uniformly chopped lightly dressed perfection slice crusty bread could whole portion this ideal solo meal wants just salad with theres pizza involved chose classic margherita patate roasted fingerlings gorgonzola mozz onions pancetta half split margherita dreamy with perfectly browned fior latte delicious sauce patate next level those onions they were amazingly caramelized sweet provided excellent contrast sharp gorgonzola love roasty potatoes boyfriend said pancetta great smoky crispy addition crust both classic combo charred chewy chrispy that love about wood fired pies were stuffed server described their gelatos which included salt caramel choice immediately surrendered ordered that affogato huge scoop drowned delicious espresso pretty much dont know what life before amazing want every single menu item food glorious couldnt stop looking other tables choices well capo again again more pizza fridays,IkLAUX7lZIWqE9_YC66SRw,IkLAUX7lZIWqE9_YC66SRw,4,41841.69322916667,sJX-ZcPQbXF8NgPzI-cutQ,4,0.34507020757020757,0.5955942205942206,0.00031635558367605187,0.011705156596013918
8985,0,0,UFDOo1cfQynm5ZPEXvYdjg,decent food relatively inexpensive price they dont take reservations prepared wait cheesy bread really good wasnt impressed with salad pizzas enormous,_ZwDLtBopUHb6F2mIPFUJg,_ZwDLtBopUHb6F2mIPFUJg,3,41880.84798611111,dm2ud4yQpm7SOHBcPCTYzQ,0,0.22777777777777777,0.6944444444444445,0.00031635558367605187,0.01676684593483075
8988,2,5,Oqd2le8UFoZ-OmWMS6tjcA,definitely torn review this restaurant scottsdale carefree which previously located phoenix location fantastic second floor pedrigal shopping plaza views beyond stunning decor really cool seating comfortable tables generously spaced from another with various different configurations booths banquettes tables love white checked tablecloths that screamed italian they have poker chips bicycle decks cards table pass time great idea considering husband played four games rummy before food arrived that friday afternoon with only five seated tables they menu much more extensive than anticipated given that pizza place really pleased that they offer personal size pizza great when else wants pizza they have many gourmet pizzas well create your option there several salads sandwiches this occasion hubby ordered philly cheesesteak delivered piping beautiful specimen with cheesy coating melted from grill pick piece myself yummy sandwich came with side fried zucchini which lightly dusted with parmesan delish where still fence with pizza ordered medium sized thin crust with mushrooms ricotta spinach half with pepperoni neapolitan style which have become accustomed currently favorite style wood fired sauce really tangy overwhelmed toppings including cheese pepperoni isnt list things considered probably would somewhere else pizza cravings love everything else about brugos will likely part regular rotation salads sandwiches happy have cool restaurant devoid cowboy vibe north scottsdale neighborhood sunset views definite bonus,iR36j1b8owv2aZTi3mR0bg,iR36j1b8owv2aZTi3mR0bg,4,40860.7781712963,qxmdrMmjTzgQhyHXKuyy3Q,2,0.21435185185185182,0.552599715099715,0.0,0.0015817779183802593
8999,1,1,OufwNoR6-2gYjkX7RL9Igw,have many great things about this place first food amazing pretzels jess pizza salivating just thinking about them fate something everyone their menu pretzels pizza arent your thing weirdo atmosphere decor pretty modern outdoor seating bomb bring your lastly their really fast packed nicely sometimes pick dont feel like getting dressed trying binge netflix perfect date night cant wrong with beer either okay done promise dont work them haha,hxUxeY8DG9lhyjCVo_s-pw,hxUxeY8DG9lhyjCVo_s-pw,5,42466.96003472222,BVsLxC014R5Qcg2STs7M0Q,1,0.35384615384615387,0.6269230769230769,0.00031635558367605187,0.015501423600126539
9000,105,7,tZXIWnVkdBiK8jrefM6MAA,visited amys first time last friday night before movie very pleased with both food service shared spinach salad pulled pork pizza both were excellent especially enjoyed pizza young that waited really helpful pleasant will definitely back,DN0b4Un8--Uf6SEWLeh0UA,DN0b4Un8--Uf6SEWLeh0UA,4,41150.832349537035,_9u7QDI0FDfPDnHbiWFPRw,2,0.43703703703703706,0.5518518518518518,0.00031635558367605187,0.009174311926605505
9003,0,1,rNo0xvnfJC__NUYaDa-jVQ,sure what reviews about have been coming here since they opened this downtown location food here amazing authentic which would italy dough amazing secret makes pizza awesome deserts great employees here always welcome owner always makes point shake hand does busy here times service always been good complimentary fried dough with powder sugar limoncello nice touch this place sure will love,pjpUOlJLlkIxBZ5BquA2PA,pjpUOlJLlkIxBZ5BquA2PA,5,41647.08262731481,6OvmT2da3eqszPZQQ8F7nw,0,0.5071428571428571,0.7626984126984127,0.0006327111673521037,0.03290098070230941
9015,0,0,nYfIYuCnQPl8bZNLMgqMMg,well tried before left phoenix made mistake thinking airport version same flagship location arcadia have been flagship store over times food quality always consistent excellent their pizza amazing their green chile burger generous beef patty made with never frozen grass beef airport version green chile burger that doesnt belong same universe beef patty same weight thin mcdonalds quality patty lacked flavor just tired also asked cooked medium well done dont think english muffin from there russian dressing green chiles were soggy disgusting point took them didnt have time bring back since board plane looking notch restaurant phoenix give arcadia skip airport location which bringing down their brand that they have been trying establish many years,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,1,41949.09601851852,fzsvdD1lvfMPxPqlC_rXjQ,0,-0.011419753086419744,0.37577160493827155,0.00031635558367605187,0.007276178424549194
9018,0,0,TU-2_NSEFYv1dHJrwIV3Jw,absolutely love feel food selection this place beat gluten free pizza amazing airport,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,5,42828.86383101852,Lzo4nnnjvaeSudn6HlKbVA,0,0.5,0.7666666666666666,0.00031635558367605187,0.007276178424549194
