,funny,useful,review_id,text,business_id,ID_bus,stars,date,user_id,cool,polarity,subjectivity,salad_sentiscore,salad_total_business_score
7759,0,3,Ja5EaIrSl3bt7SKtJnE5UQ,this really good food just really good food airport really good food restaurant quantities huge especially what vegan spicy chickpea lettuce wraps massive scoops spicy chickpeas half lettuce wedge with fresh avocado dried tomatoes wife enjoyed tuna melt daughter grilled cheese with some french fries that were really crispy delicious topped with some chocolate cream great place grab bite phoenix airport lots options sandwiches breakfast salads pizzas cream snacks,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,4,42780.19987268518,kkaWSsIDLsKzHOl1UpD2tg,1,0.35238095238095235,0.6154761904761905,0.0,0.009411764705882352
7764,5,7,,pizza metro better name would italian nirvana everything hubby last night outrageously delicious super fresh very reasonably priced owner maurizio charming warm first tiny restaurant started with caprese salad with beautiful house made mozzarella wonderful tomatoes sprinkled with pieces fresh basil fresh pepper vinegar according liking much appreciated always order dressing side like taste salad accompanying this dish freshly made flat bread warm well seasoned crispy parts chewy others yummy came with relish since learned from julie eggplant have serious sensitivity hubbys loved hubby ordered small capricciosa pizza which size medium regular pizza places nearly wept with perfect that there place where would happily pizza without protest pollo marsala such large piece chicken breast couldnt finish came with plenty tender mushrooms rich marsala sauce good that kept sopping with pieces leftover bread somehow maurizio convinced dessert chose cannoli fresh creamy dotted with chocolate pieces inside there much chit chat just inhaling mentioned that glad heard about pizza metro this introducing maurizio yelp planned looking what said that night talked about trying restaurant reviewers from republic times come this tough location yelpers have papers maybe suggest visit this absolute used awarded tutti santi once word spreads about pizza metro best italian awards will instead,VRC7J-ahI4em9ddhihxq5w,VRC7J-ahI4em9ddhihxq5w,5,39609.631736111114,NjLRgbRZiwEIMpAgXypJtw,5,0.31372812372812364,0.5596707992861838,0.000588235294117647,0.018235294117647054
7769,0,0,kwECcM6vxfOI9pGTVCQ_Dg,tomato such great pizzeria pizzas they have nice deep crust this world sauce that like other cheese that sooo scrumptious other items like salads great decor place like upscale pizzeria very family friendly some kids rolling their dough pizza dessert something wish again they have great long table middle restaurant that have party place just faves never busy waiting mins pizza always bonus totally recommend this place,haOul3OT2DSGwZ04OTVyqg,haOul3OT2DSGwZ04OTVyqg,5,39468.35542824074,WC83d6mEUDIxMbfwbdGH7A,0,0.2303571428571429,0.5107142857142858,0.0,0.0
7796,0,1,_6ShTytPvEFr-X_1tI0a4w,just love this place pablo picasso salad good lawrences orignal thin crust pizza course peanut butter pazookie great waitress just good every time would kill recipe honey vinagarette oreganos favorite salad,_ZwDLtBopUHb6F2mIPFUJg,_ZwDLtBopUHb6F2mIPFUJg,5,39805.91921296297,_uNT0O3vvqUWws6d09o66A,0,0.4666666666666666,0.7333333333333334,0.000588235294117647,0.0264705882352941
7800,0,0,OO9pkw_YFZhWWvBlXzu68Q,make weekly visit pizzeria tasty food here consistent reliable atmosphere staff attractive with very funky sense style craig great waiter remembers ordering quirks including need extra splenda with iced always hoot check week appetizers loves order half dozen their chicken wings wings moist with nice char them zesty wing sauce housemade point reyes blue cheese dressing nice counterpoint slightly spicy wings frequently order chopped turkey salad with fresh greens tomatoes avocado bacon point reyes blue cheese cheddar tossed with both ranch house vinaigrette this salad technically only available grocery next door they will serve pizzeria they have hand have them dress salad usual with combo ranch house vinaigrette then side point reye blue cheese dressing tasty turkey tomatoes sometimes shrimp ceviche with avocado tomatoes jicama lime juice with house made tortilla chips were mood pizza order gladiator with schreiners sausage pepperoni cheese blend house made sauce kick notch black olives broccolini bacon lemon zest once while broke have them cracked prefer crisp crust order pizza well done point where crust almost burnt delicious decent stand ethereal pies pizzeria bianco given that does require wait three four hours sometimes order fish sandwich with house made slaw best with fresh halibut order side russian dressing oomph sandwich fries they serve along with sandwich excellent never order dessert here because always grab from utterly superb arlecchino gelateria next door bring back table enjoy pleasant with huge vase center room that acts economic barometer fresh flowers vase reach ceiling when times good arrangement gets shorter shorter worse economy gets pizzeria great neighborhood yuppie pizza joint,7cK9uEV09iPmsTqOqmY3kQ,7cK9uEV09iPmsTqOqmY3kQ,4,39969.021898148145,TSxpgqzG0u38CGyyLfSAAg,0,0.267948717948718,0.48376068376068376,0.0,0.01529411764705882
7802,8,1,is0HJtpt98vLUg9_moMo5g,girlfriends walked first time excellent experience wasnt sure what fuss negativity about other than some publicity from reality show customer care about great food service ordered spaghetti caprese salad pear proscuitto pizza were absolutely delicious plus owner also server very attentive respectful toward even when were clearly done eating with leftover pizza refrained from bringing check right away seeing that friends were deep conversation love this kind personal service that enhances your total dining experience next time will bringing husband date night trying their amazing desserts well other menu items,DN0b4Un8--Uf6SEWLeh0UA,DN0b4Un8--Uf6SEWLeh0UA,5,41660.733298611114,Rz8ztX702z8B3rj29gCFRA,0,0.3558730158730159,0.6217372134038801,0.0,0.0035294117647058825
7814,6,13,D_MUeaLJ2T5SB5nle0eI_Q,prego little know this word would become near dear here with fair unless italian blessed your ears with sound your imagination listen colombian from york describe italian roll your lips inwards gently breathe through your nose roll those prrrrreee clear added emphasis maurizio greeted with prego soon were seated least thats what myopic memory will always hear from deep within belly short percussion came prego waters were seamlessly table when inquired about sign outside wine have sangiovese five dollars prego pronto came biggest goblet wine history life still shocked enormity vino peeked menu looked friend agreed wanted pizza mensa candidates there were three columns sought assistance starved envious neighbors plates desperately wanted place order maurizio efficiently highlighted differences pizzas thin crust twelve inches classica imported tomato sauce tradizonale respects napoletana style standards focaccia tomato pizza salad hoovered down idea wanted more pizza havent stopped talking about pizza perfectly satiated amount food shared however could have scarfed another slice down toto sapore perfect pizza that night meat wasnt salty italian sausage pancetta salame prosciutto sauce introduced overwhelming crust crispy wafer thin like paper passed fold test because really pizza meant eaten held your hands insalate pollo offered generous share pine nuts avocados grilled chicken grape tomatoes spring greens with lemon vinaigrette surprised lemon vinaigrette wasnt strong mind trying mango salad next time goals have have goals dessert still have half filled goblet wine haste consume pizza been left unattended unheard begged sweets suddenly little shot glasses appeared table prego then plate thinly fried dough sprinkled with powdered sugar limoncello house maurizios friend because everyone friends this restaurant filled teeny tiny glasses with bottle that read everclear were armed with instructions limoncello gingerly approached limoncello despite concerns about consuming grain alcohol delicious alas drove pass over dessert drink dining companion thinking night couldnt possibly sweeter note maurizio brought chocolates when unwrapped they held special messages enjoys happiness feels woman happiness gives will always beautiful will always true italians love romance bring date prego multiple uses after being thanked youre welcome dont mention response request course have tried saying loud hmmm prego alright fine have some amazing pizza,pjpUOlJLlkIxBZ5BquA2PA,pjpUOlJLlkIxBZ5BquA2PA,5,41699.35648148148,EJ7ZhRHsMWj8du77LX34gw,7,0.15708730158730158,0.5626507936507936,0.0,0.008823529411764706
7817,0,4,ghniBSiGJ5voV4qxsuZcNA,went check this place sounded interesting outside patio many people there someone came over said they would back minutes later same woman forgot about said pizza antipasto good pizza came first cold then meatballs salad same spot gelato spot bring back gelato there several other places like this area they wont last opinion,IkLAUX7lZIWqE9_YC66SRw,IkLAUX7lZIWqE9_YC66SRw,2,41735.78975694445,4wsdH9X2QEoe977ogzPj-A,0,0.08750000000000001,0.2625,-0.000588235294117647,0.005882352941176471
7824,0,2,aSsgq3Cob6yepeFQcexamQ,pizzoki best worth stopping just chocolate quality were told chef menu changed since were last prices have gone little were able share salad pizza full service excellent free bread slightly undercooked free they offered additional pizza authentic light sauce thin crust flavorful live nearby will back,n6GEL5PDQ3ZvZ5HtxIhGFA,n6GEL5PDQ3ZvZ5HtxIhGFA,5,42298.144155092596,XEYzLK-xCOy_sXtz2XFU8g,1,0.28214646464646465,0.513888888888889,0.0,0.001176470588235294
7828,0,0,WMmOUv3L5jYblkHhi9V8qA,pizza good salads beer even better long wait okay find spot take takes even longer,_ZwDLtBopUHb6F2mIPFUJg,_ZwDLtBopUHb6F2mIPFUJg,3,43300.67134259259,5CxINaSKJ5YSKNr9Znv_oA,0,0.4125,0.5,0.0,0.0264705882352941
7832,0,1,N1NGehN7RdbTpJ3GxZ7mog,employees volunteers patients here monday through friday sometimes breakfast lunch they deviate from typical stereotypical hospital food they serve high quality food fraction price what would restaurants employees also discounts they have three different cafeterias phoenix campus hospital clinic building patients clinic building staff typical they serve several sauteed dishes salad pizza deli pastries meals macronutrients calories posted people track there also baristas make starbucks coffee they also have farmer markets groceries available refrigerator cafeteria staff always have positive vibe makes highlight,DE37j9FjAfysF5q7jQ507Q,DE37j9FjAfysF5q7jQ507Q,5,42896.84373842592,mQZJfkhi7iUT5jNjxfIM_Q,0,-0.005757575757575743,0.5106818181818182,0.0,0.0
7841,1,1,SwPtHVMSwm9T16MrTCUX_g,love concept grounds decor location menu service still getting kinks worked hopeful that this will wonderful staple neighborhood pizza salads were excellent cocktail ordered good sent back looking forward coming back,dThrFTK_bqo1woPvUgY70g,dThrFTK_bqo1woPvUgY70g,4,42512.77290509259,yslm6WmvYPHAH5_Rdj32fw,0,0.5333333333333333,0.5333333333333333,0.0,0.005882352941176471
7860,0,0,5RQhBtAu8dqT5-J4NVoosQ,favorite pizza joint nation always plan visit whenever phoenix wont disappointed avocado pizza plus prosciutto amazing they longer have insulate caprese salad menu pizza truly keeps coming back,7cK9uEV09iPmsTqOqmY3kQ,7cK9uEV09iPmsTqOqmY3kQ,5,43209.02159722222,p5DvKlLHFrSPfRz5p_77gQ,0,0.08750000000000002,0.6625,0.0,0.01529411764705882
7865,0,0,j-mERY8XG44X0yIx01SIYQ,found this brewery fate were happy bartender jesse chewy amazing most friendly bartender weve stay scottsdale thus super knowledgeable beers willing talk through beer ordering great addition already awesome would definitely recommend this place when scottsdale alsoooo food awesome roasted grape salad pretzels truff diver pizza headed spring training sooo happy thanks jesse mcfate brewing,hxUxeY8DG9lhyjCVo_s-pw,hxUxeY8DG9lhyjCVo_s-pw,5,43165.816342592596,Tn0TWlGbo3RAGH82_7qRww,0,0.5548611111111111,0.7305555555555555,0.000588235294117647,0.0029411764705882353
7876,0,5,wCoCMa-kNfHFntL2rJT46g,have slice heaven they also deliver house which even better after reading reviews yelp wife decided check great little place very friendly people were escaping inferno apartment performing igloo like standards bunch dogs water bowls went yelp adventure pizza metro great choice they gave tons water calm sweltering hearts served amazing food start pizza crust served with cold onion bruschetta best describe very good could however wife loved salad next shared their least expensive salad nice leafy spring with onions tomatos tangy italian dressing would order side future very good more then enough both entree margherita pizza which added olives ordered small will last lunches leftovers surprised olives cost extra other than that loved enjoyed well home made gnocchi which were very good very filling comes with your choice sauce ordered four cheese sauce could excellent again would sauce with please there support them they worth have been searching pizza place downtown area believe this champion,VRC7J-ahI4em9ddhihxq5w,VRC7J-ahI4em9ddhihxq5w,5,39611.002916666665,mAMBUHtMO9fuToGhGPGoYw,4,0.31790322580645164,0.5550537634408602,0.0,0.018235294117647054
7879,0,0,vXY46a2QVmwmoeqc1ZeJcg,pizzas salads various other items delivered door have been good favorite salad meatballs nephew likes pizzas meatball subs although cannot that often allergic nickel wheat just been getting meatballs themselves which great that option also keto have cheat days enjoy house salad meatball dish every week,0rjU_WK5HxoH1fIuEpTpcg,0rjU_WK5HxoH1fIuEpTpcg,5,42391.66170138889,XHHE9f-imsOWonIMQN1tmw,0,0.37916666666666665,0.6208333333333333,0.000588235294117647,0.002352941176470588
7892,0,0,_o6S-gMAAiZLAeXmmLHaKw,love this place their pizza they have best salads awesome iced love sitting outside here great lunch spot great take oreganos yummy,_ZwDLtBopUHb6F2mIPFUJg,_ZwDLtBopUHb6F2mIPFUJg,3,41644.241898148146,xEXQBoPjAoYYj9xdPx7nEA,0,0.6571428571428571,0.5785714285714285,0.0,0.0264705882352941
7897,0,0,bqdS5HmbUC1MPf_6u6vrlQ,what great food salads were little lame friend pizza that supposed have corn ended nixing corn going with pepperoni goat cheese fantastic great spot,7cK9uEV09iPmsTqOqmY3kQ,7cK9uEV09iPmsTqOqmY3kQ,4,40212.884305555555,sLTvEeCGc-6FIQ_NqWFxIw,0,0.2625,0.73,0.0,0.01529411764705882
7910,0,0,vlyAqm9iVkc7RLf4L5U3Nw,very good margherita pizza salad pizza great salad huge nice atmosphere very attentive waitress cool place,Tp07u-0AOFRfQhtNpAXaQA,Tp07u-0AOFRfQhtNpAXaQA,5,42055.838784722226,Aoku9wnZOJcWc9yj_ZtnCg,0,0.5966666666666667,0.8466666666666667,0.001176470588235294,0.002352941176470588
7915,0,1,TCnUDJlb69TijjMPl0pWHA,pizza little flavor into lotta food herebig fresh looking mouth watering pizzatakre bitewheres flavorsecond bitehmmmmm convincing biteyepno flavorsalads really good thomaybe rustic salad,Sh-XzCG2pZ59g85kjROciw,Sh-XzCG2pZ59g85kjROciw,1,42086.22353009259,ZpeBGkpNcSeOcMoUECbFxw,0,0.328125,0.65,0.000588235294117647,0.002352941176470588
7919,0,0,K51OGvRUTFvr_Nhfiu05Ww,happened this place after seeing wait other wine cafe went right around corner glad appetizer best wings phoenix very tasty baked fresh caesar salad split gluten free margherita pizza with fresh basil that delicious only reason grande orange didnt five stars parking however having give your postinos long valet line plus,7cK9uEV09iPmsTqOqmY3kQ,7cK9uEV09iPmsTqOqmY3kQ,4,40471.1634837963,EBDWVh0sE3HgiqgMuXBsuQ,0,0.3464285714285714,0.6100649350649351,0.000588235294117647,0.01529411764705882
7930,1,3,DuSeaN5l9qoZgDP44CCfYQ,fate brewery great addition arizonas local breweries combination yummy fresh food plus beer awesome when cake pops well hard that happiness words brewery restaurant itself nice lots light outdoor seating with garage type door that opens onto patio view brewing cask tanks warm soothing colors garlic pizza damn good flavorful garlic olive sauce lots cheese fresh basic tomatoes crust really good house salad always impressive when place that serves beer also make good salad lots cheese other toppings everything fresh beer pretty good little disappointed cream because expecting luscious creamy beer wasnt fact thought hefe more creamy overall fate brewery great place with friends date coworkers people working there seemed really nice good time there,pBFewLcdLnf1XwPTE4jtyQ,pBFewLcdLnf1XwPTE4jtyQ,4,41310.878854166665,O7ojHP59iSi32uhEDUR44A,2,0.3959935897435897,0.5881410256410255,0.000588235294117647,0.006470588235294118
7931,0,4,BQRyFjWrpm4WcLQ4S9eVZQ,land aspiring craft brewers mcfate recipe success down happy that second location opened this location more comprehensive menu than fate north shea almost every beer menu they fantastic favorites include shift pint candy stout double oatmeal fatality does rotate your options change daily food fantastic often order pablo honey with meat crave this pizza after long road trip boyfriend find ourselves grabbing home theres nothing like anywhere another item chosen fish sandwich perfect fish sticks light greasy most fish sandwiches totally hits spot their sides include cottage cheese personal favorite excited this sweet potato fries addicting tater tots please side salad quite large side regular julienned style fries they have veggie burger gluten free options those with dietary restrictions dont forget desserts hope they cater weddings because their desserts kind service excellent manager brandon always greets lived therewhich kind thats story another time great knows beer definitely place catch game enjoy quality food love fate,hxUxeY8DG9lhyjCVo_s-pw,hxUxeY8DG9lhyjCVo_s-pw,5,42304.550208333334,sHY6JcgWOHLP4vR836Esmw,4,0.3253010399562124,0.5687718411856344,0.0,0.0029411764705882353
7933,0,2,oUXbt15hXzW2OPwMvZKWNg,this place such amazing surprise beloved former phoencian swore this place last week after turkey doing anything avoid both cooking leftovers sold getting take from this place over federal pizza pomo least skeptical dead wrong thomas street location sketchy decor cheesy cares about looks what care about substance namely crust sauce this place both spades frescolina perfect cornicone great flavor crust which appropriately thin sauce slightly sweet deliciously herby with oregano neither heavy light just right contrast salty prosciutto creamy mozz biting arugula would remiss however mentioning antipasto platter generous portion caprese salad cured artichokes olives peppers eggplant prosciutto which comes with side balsamic vinegar that should generously applied like think youve excellent pizza phoenix offer havent been here youre wrong,VRC7J-ahI4em9ddhihxq5w,VRC7J-ahI4em9ddhihxq5w,5,42702.99451388889,taJ4IVD_aJmnB9BrfgNpeQ,2,0.15178571428571427,0.6776190476190477,0.000588235294117647,0.018235294117647054
7937,0,2,gX_PR85eCel4du_mpT2iYw,dont know seems like everyone obsessed with craft beers coworker decided choose this place dinner after long work raved about this spot said they some great bites amazing beers beer connoisseur really didnt have mind drinking much cared about eating some good food everything menu looked appealing point where hard time making solid choice they have standard food like your burgers sandwiches salads nachos tacos pizzas with help waitress decided their sausage pizza definitely temperature flavor spice little disappointed because what expected pizza looked delicious tasted very bland honestly think just ordered wrong thing order italian food italian restaurant know just right open exploring restaurant little more such nice venue with awesome hospitality,hxUxeY8DG9lhyjCVo_s-pw,hxUxeY8DG9lhyjCVo_s-pw,3,42513.83211805556,Z1RQsTY3b-aWrIPMOeMU6w,2,0.15008503401360546,0.5599064625850342,0.0,0.0029411764705882353
7941,0,2,n_m_FvQfwUsbfqk60IhswA,recently liked interior really likely fact that they owners were pitching checking with patrons wine selection very good liked food menu overall feel they need arrive what they want this where feel there needs improvement really wanted have sliders dont like sliders onion buns like onions much next person bread intergal part meal mortons serves onion bread really like they dont serve onion bread steak ended ordering pizza salad both which were good music marginal early understand that dinner probably dont want need halen would again fact that owners invested restaurants success impresses wine selection very good food good menu needs some work croque monsieur would interesting know many times this ordered dinner lunch sure dinner based owners efforts food execution going give formally could score that thought waiter somewhat smug opposed genuinely nice this should improved will again,C1zlvNlxlGZB8g0162QslQ,C1zlvNlxlGZB8g0162QslQ,4,40981.12637731482,ZpkPAjF1Py_oM6PafEwJAQ,0,0.4305882352941176,0.52640522875817,0.0,0.001764705882352941
7970,1,0,2Qh-bpzvvxgddcOrXR_dDw,divine thin crust pizza great salads appetizers wings pizza cookies left little doughy with cream service always great atmosphere wait long weekend nights food worth lunch specials also good great place work lunch large patio area perfect place most year menu items pablo picasso salad mero thin crust peanut butter pizza cookie,_ZwDLtBopUHb6F2mIPFUJg,_ZwDLtBopUHb6F2mIPFUJg,5,40429.23092592593,GwOaySpKeqogTz13J8xm7Q,0,0.3135989010989011,0.5752747252747253,0.0,0.0264705882352941
7971,0,0,Sf9cScwkfR_rpmSjkrFuxA,tried this place recommendation coworker arrived around saturday evening place packed were told there would minute wait patio minutes indoor while wasnt thrilled with sitting outside phoenix summer heat there isnt space lobby wait without being somebodys opted patio just have place luckily they have shade screen protect from afternoon glare misters were full blast overall place nice ambiance uncomfortable service prompt friendly food started with caesar salad meatball trio salad pretty typical still worth skip meatballs sauce them exactly same texture taste everyones favorite eponymous canned pasta product grew with great when eight much grown adult skip pizza half nicoles favorite onion salami artichoke heart half super which basically combo both were very good sauce definitely sweeter than average have since been able another location tempe sauce there less sweet aware there some variation apparently between sites dessert apple crisp type thing that really good wife daughter tried tiramisu which they enjoyed prices were reasonable,RztX0zV7ObHZD08SDUhI0Q,RztX0zV7ObHZD08SDUhI0Q,4,41838.914675925924,0-kSO-iMIy_jecOu2rgHkA,0,0.23859375,0.5170833333333332,0.000588235294117647,0.01588235294117647
7976,1,1,fXYZx-Bq6CL0imxb1OTutw,know there grande orange location airport until last week never been there before always wanted love that there much variety many healthy options many vegetarian options pizza sounded pretty great have sometime wasnt super hungry went salad kale quinoa salad without cheese very good sometimes kale taste taste just overpowering really enjoyed this salad also came with lemon vinegarette which also good sister split burger chicken ceasar salad they both really enjoyed their food well their only complaint that they like dressings luckily they side dessert tried array cookies chocolate chip salt good there much salt them butterscotch cookies were probably favorite love butterscotch also tried cookie which okay peanut butter cookie which much better than expected next time hungry terminal will making return also hope check original grande orange location near future,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,4,41948.25915509259,18qEoFOVEernpVLh97PQPQ,1,0.3179166666666667,0.5579166666666667,0.0,0.009411764705882352
7986,6,5,QSFwm5WAxmmYLEacQPsirg,review note yorkers know there good pizza outside agree moving like nypd pizza because dont have order pizza order have good meal salads great fave chelsea salad italian wedding soup also very good pastas pretty good really into tomato sauce pizza okay yorkers going hate call crap,Tp07u-0AOFRfQhtNpAXaQA,Tp07u-0AOFRfQhtNpAXaQA,3,39612.66440972222,m2xXzkkKFxzx_yG29y3q8A,4,0.2633333333333334,0.5650000000000001,0.001176470588235294,0.002352941176470588
7993,0,1,rsb7F58SHpwXdmHUTKJm7g,pizza usually takes mins make fresh love kale salad gotta order mini atoz cookie dessert love that this location terminal harbor there always lines here youre rush connect your flight watch could take minutes since most items made order grapefruit sunrise bevy fresh tart small pricey,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,4,41928.260833333334,yV4dun0_ALnZ6LQIsrCu_Q,1,0.2285714285714286,0.4785714285714286,0.001176470588235294,0.009411764705882352
8003,0,2,k7AIpVdql-sj1pJ0CIyrug,cool gallery dinner spot stopped first night phoenix shared excellent korean with papaya salad plate mushroom pizza pizza good portions lighter came back second visit food consistent still worth trip,0LhYg3iOF9IU2Ut8IL84TQ,0LhYg3iOF9IU2Ut8IL84TQ,3,42860.583287037036,XiO8gDumFlFuxP2I4tMJ2A,0,0.35624999999999996,0.3666666666666667,0.0,-0.000588235294117647
8005,0,1,3EHL-xMQCayVUrTpDNb4zg,moved scottsdale weeks ordered delivery from this place practically every other weeks always tipped cheese dogs pizza puffs salad great staff itself doesnt respect delivery driver late minutes because issues completely understood things like that happen when delivery driver came shook hand tipped receipt walked back inside phone told next order house because food arrived late first thought great come next call somewhere between noon redeem offer given order identical made previous instead getting calzone again which unsatisfactory asked wings since have never tried them from chizonas cashier said they were wings then talked about what alternatives there were decided chicken fingers careful exceed dollar amount previous order cashier said thank your order will there minutes order arrived chicken fingers were missing thought maybe driver forgot them since there delivery receipt order quickly called chizonas asked them call delivery driver since couldnt have gone away another cashier than made order with picked phone this time looked over receipt said there were chicken fingers receipt instead cashier taking initiative saying were sending sorry asked wanted driver them come back quite clear this intentional previous cashier didnt want give valuable food free neither wings chicken fingers politely answered thank cashier hung after that done make good experience them this like being spit told owner first orders have been many many pizza restaurants italian eateries things like this separate average places from great ones will from here again ever,6zincCvQTb9BsuK-GHZ4cw,6zincCvQTb9BsuK-GHZ4cw,1,40950.754907407405,kPQfYAWV0eSXOIZXCj7cHQ,0,0.030913978494623656,0.48145161290322575,0.000588235294117647,0.000588235294117647
8010,0,3,nLerpo0k-B86LhuXzC4MpQ,raved about this place family decided bring them here when phoenix yesterday about been here about month thought pizza very good slices were generous ordered three slices pizza them half share with since remember slices were large surprised when received order that slices were about thirds smaller laughed small they were wondered could justify just spent wondered slices were smaller weekends asked waitress that looked very busy with only table attend quickly replied question continued tell wondering realized that long gone leaving talking myself which again gave family another good laugh over customers service poor cashier rushed appeared bothered ordering asking questions friends ordered salads that only lettuce dressing additional veggies croutons took three requests cups water before them then only frankly embarrassed that brought them there luckily will last time only reason giving this place stars because pizza good dont just want complain would also like offer some suggestions smile greet customers items requested promptly when customer asks question acknowledge them find answer keep food portions consistent,Tp07u-0AOFRfQhtNpAXaQA,Tp07u-0AOFRfQhtNpAXaQA,2,42463.75398148148,dpRjjknFo_oRAfoV6e_gJw,0,0.1668452380952381,0.5173015873015873,0.0,0.002352941176470588
8064,0,0,Yfios1tgz73HPOBSd4Wbfw,visited this place first time last nighthappy hour date night husband took stroll around place check lucis cream shop outside area before settling pomelo first person were greeted server setting patio tables very friendly welcoming place crowded which surprising friday nightbut only when arrived bartender quick take order deliveragain very friendly anxious take care drinks were delicious bellisimo husband sculpin beer guess cant really anything that pour lets drink delicious ordered couple appetizers happy hour wood roasted olives calamari both were very goodwe followed ordering dinners beet salad huge enough husband customized pizza which said fantasticso great place great service will definitely back update visited this place last night amazing person change your opinion place great bartender quickly took care with water taking drink order there observed happeningsone bartenders ours into somewhat heated discussion with another customer across something about bill point that bartender very sternly said taken wine okstrike then same bartender upset about there being lemons loud enough that could hear strike really that upsets much that demonstrate that front customers then said something bartender about long shed been therenext thing know shes clocking this time already asked bill which promptly brought left prior credit card being processedso waited waited waited tried attention friendly bartenderhe waiting another customer said yeah hold onokive been waiting longer close then drink strike three know dont like deal with customers having shitty daystay home dont make rest suffer your pissy poor attitude next visit sunshine still bartending were going turn right around leave,dThrFTK_bqo1woPvUgY70g,dThrFTK_bqo1woPvUgY70g,5,42826.592002314814,V3y7y4u0N60HpSBb9dcB1w,0,0.273037323037323,0.4827220077220078,0.000588235294117647,0.005882352941176471
8065,9,13,RCT2MQeJQjgquGFmFMLXFA,been here twice pretty impressed more second visit first visit prime which pretty good have better portion size pretty huge this time carnivore pizza which part special which pizza bottle wine very good deal pizza this tasso which must also sausage pepperoni crust very good made with caputo flour which supposed best pizza also side salad with homemade green goddess dressing which amazing made with yoghurt basil server very knowledgeable about food recommended green goddess also interesting conversation about cheese this place attached lucis destination itself after dinner walk grounds feel like cream over lucis cream candy shop very peaceful outside benches enjoying cream this place will want come back over over bring your friends,dThrFTK_bqo1woPvUgY70g,dThrFTK_bqo1woPvUgY70g,4,42816.68738425926,p82Oi8n25KffU7SV5yyYzQ,14,0.3913975155279503,0.559337474120083,0.0,0.005882352941176471
8066,0,0,a-55tRLJRUvYN8T33wVaHA,youre flying after passing thru security grande orange guess what grande orange staple valley between tammy cupcakes awesome pizzas salads this place comes winner jump grateful your gate here have safe flight,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,5,41335.99744212963,WdZXKWoC9OC72kkvHZhUgA,0,0.75,0.75,0.0,0.009411764705882352
8068,0,0,H0a52CG2is7LIskTFaFnYA,like oreganos what service always stellar they accommodate every type party that walks door give business kudos that food good great good several items since moving here january portions absolutely enormous warned salads still enough share thin crust pizza which standard good sauce nice amount cheese standard thin crust chicago stuffed another story really looking forward this since neighboring table chow down ordered basic pizza with pepperoni sausage caramelized onions came looking amazing wasnt just loaded with much cheese that took over toppings might like enjoy another minus that instead their nummy sausage chunks layered with enormous slices sausage point where besides sick amount cheese that could taste means inedible warned wouldnt order again chicago style also their diablo shrimp pasta dish sadly great first time even spicy next will still here great place chill some grub your looking chicago zaaaa find somewhere else good standard place exremely nice servers decent food just what want when think good midwest pizza,_ZwDLtBopUHb6F2mIPFUJg,_ZwDLtBopUHb6F2mIPFUJg,3,41171.31835648148,SxEcmpCpzuDbEj1djdm4iA,0,0.23860727086533542,0.5055171530977982,0.0,0.0264705882352941
8074,0,0,i5WuQL8TAN4i7rjEovmGxA,very clean well helpful staff manager willie specifically pizza actually very good always least pick from buffet types salad,CgCp4FAVXFnEuDavxicrfQ,CgCp4FAVXFnEuDavxicrfQ,5,42825.847905092596,dtZ9xXvDwZtRv_e2I7YYug,0,0.3622222222222222,0.6966666666666668,0.0,0.002352941176470588
8082,0,0,W-VJVRgI_3HWpgMonubTIg,pretty good pizza place take from here alot pies large anything them salads also good have never eaten restaurant normally busy when there kinda expensive pizza have found place like better grande does count,Tp07u-0AOFRfQhtNpAXaQA,Tp07u-0AOFRfQhtNpAXaQA,4,39068.08844907407,RQc1sODOsSL98gRaRUnuYA,0,0.28061224489795916,0.5897959183673469,0.0,0.002352941176470588
8083,0,1,4eEVCIzfVmb_6D3Odm5QIA,parking rough navigating ordering figured decided share salad pizza were told take made salad from fridge near front store felt like sardine squishing threw people line trying into fridge then almost wasnt able reach sonoma salad because against back hard reach next needed wait pizza area seats were filled noticed nice mixed crowd people there were many hipsters just hanging reading playing their computers taking space spotted couple leaving from community table jumped into that spot people leaving cleared plates brushed crumbs area given wrong fruity instead plain just drank deal sonoma salad very large really good cheese good slap your momma good because very little taste other than cheese pizza ordered that rocket name that suppose spicy this pizza spicy edible pretty looking that tasty lacking seasoning especially salt cheese wasnt ooey gooey like that crust super thin have tried food from here from free food event camelback also from museum seemed level higher than what tried here possibly depends what order while were dining woman across from opened used germed paper read since table thin newspaper touching plates that bothered than kept yapping while were trying wont feel lonely eating here this place novelty gift ware section browse sell imported cheeses house made english muffins purchase bottle good wine here market price drink here with additional charge,7cK9uEV09iPmsTqOqmY3kQ,7cK9uEV09iPmsTqOqmY3kQ,3,40791.62394675926,V-BbqKqO8anwplGRx9Q5aQ,0,0.14636136712749617,0.5749231950844854,0.0,0.01529411764705882
